updated_at,year,month,day,from,to,value
18.03.2022 08:15:00,2022,3,,CZ,CZ,44.0
18.03.2022 08:15:00,2020,1,,CZ,CZ,18.0
18.03.2022 08:15:00,2020,2,,CZ,CZ,20.0
18.03.2022 08:15:00,2020,3,,CZ,CZ,14.0
18.03.2022 08:15:00,2020,4,,CZ,CZ,8.0
18.03.2022 08:15:00,2020,5,,CZ,CZ,14.0
18.03.2022 08:15:00,2020,6,,CZ,CZ,23.0
18.03.2022 08:15:00,2020,7,,CZ,CZ,31.0
18.03.2022 08:15:00,2020,8,,CZ,CZ,34.0
18.03.2022 08:15:00,2020,9,,CZ,CZ,54.0
18.03.2022 08:15:00,2020,10,,CZ,CZ,57.0
18.03.2022 08:15:00,2020,11,,CZ,CZ,55.0
18.03.2022 08:15:00,2020,12,,CZ,CZ,36.0
18.03.2022 08:15:00,2021,1,,CZ,CZ,27.0
18.03.2022 08:15:00,2021,2,,CZ,CZ,34.0
18.03.2022 08:15:00,2021,3,,CZ,CZ,48.0
18.03.2022 08:15:00,2021,4,,CZ,CZ,60.0
18.03.2022 08:15:00,2021,5,,CZ,CZ,63.0
18.03.2022 08:15:00,2021,6,,CZ,CZ,67.0
18.03.2022 08:15:00,2021,7,,CZ,CZ,74.0
18.03.2022 08:15:00,2021,8,,CZ,CZ,69.0
18.03.2022 08:15:00,2021,9,,CZ,CZ,70.0
18.03.2022 08:15:00,2021,10,,CZ,CZ,72.0
18.03.2022 08:15:00,2021,11,,CZ,CZ,73.0
18.03.2022 08:15:00,2021,12,,CZ,CZ,56.0
18.03.2022 08:15:00,2022,1,,CZ,CH,24.0
18.03.2022 08:15:00,2022,2,,CZ,CH,15.0
18.03.2022 08:15:00,2022,3,,CZ,CH,22.0
18.03.2022 08:15:00,2020,1,,CZ,CH,6.0
18.03.2022 08:15:00,2020,2,,CZ,CH,10.0
18.03.2022 08:15:00,2020,3,,CZ,CH,5.0
18.03.2022 08:15:00,2020,4,,CZ,CH,2.0
18.03.2022 08:15:00,2020,5,,CZ,CH,3.0
18.03.2022 08:15:00,2020,6,,CZ,CH,12.0
18.03.2022 08:15:00,2020,7,,CZ,CH,11.0
18.03.2022 08:15:00,2020,8,,CZ,CH,9.0
18.03.2022 08:15:00,2020,9,,CZ,CH,24.0
18.03.2022 08:15:00,2020,10,,CZ,CH,30.0
18.03.2022 08:15:00,2020,11,,CZ,CH,31.0
18.03.2022 08:15:00,2020,12,,CZ,CH,23.0
18.03.2022 08:15:00,2021,1,,CZ,CH,23.0
18.03.2022 08:15:00,2021,2,,CZ,CH,29.0
18.03.2022 08:15:00,2021,3,,CZ,CH,25.0
18.03.2022 08:15:00,2021,4,,CZ,CH,25.0
18.03.2022 08:15:00,2021,5,,CZ,CH,30.0
18.03.2022 08:15:00,2021,6,,CZ,CH,33.0
18.03.2022 08:15:00,2021,7,,CZ,CH,33.0
18.03.2022 08:15:00,2021,8,,CZ,CH,32.0
18.03.2022 08:15:00,2021,9,,CZ,CH,44.0
18.03.2022 08:15:00,2021,10,,CZ,CH,45.0
18.03.2022 08:15:00,2021,11,,CZ,CH,36.0
18.03.2022 08:15:00,2021,12,,CZ,CH,26.0
18.03.2022 08:15:00,2022,1,,CZ,PL,66.0
18.03.2022 08:15:00,2022,2,,CZ,PL,39.0
18.03.2022 08:15:00,2022,3,,CZ,PL,34.0
18.03.2022 08:15:00,2020,1,,CZ,PL,39.0
18.03.2022 08:15:00,2020,2,,CZ,PL,19.0
18.03.2022 08:15:00,2020,3,,CZ,PL,26.0
18.03.2022 08:15:00,2020,4,,CZ,PL,9.0
18.03.2022 08:15:00,2020,5,,CZ,PL,11.0
18.03.2022 08:15:00,2020,6,,CZ,PL,26.0
18.03.2022 08:15:00,2020,7,,CZ,PL,28.0
18.03.2022 08:15:00,2020,8,,CZ,PL,36.0
18.03.2022 08:15:00,2020,9,,CZ,PL,46.0
18.03.2022 08:15:00,2020,10,,CZ,PL,49.0
18.03.2022 08:15:00,2020,11,,CZ,PL,51.0
18.03.2022 08:15:00,2020,12,,CZ,PL,46.0
18.03.2022 08:15:00,2021,1,,CZ,PL,54.0
18.03.2022 08:15:00,2021,2,,CZ,PL,45.0
18.03.2022 08:15:00,2021,3,,CZ,PL,35.0
18.03.2022 08:15:00,2021,4,,CZ,PL,49.0
18.03.2022 08:15:00,2021,5,,CZ,PL,42.0
18.03.2022 08:15:00,2021,6,,CZ,PL,34.0
18.03.2022 08:15:00,2021,7,,CZ,PL,52.0
18.03.2022 08:15:00,2021,8,,CZ,PL,41.0
18.03.2022 08:15:00,2021,9,,CZ,PL,47.0
18.03.2022 08:15:00,2021,10,,CZ,PL,57.0
18.03.2022 08:15:00,2021,11,,CZ,PL,69.0
18.03.2022 08:15:00,2021,12,,CZ,PL,63.0
18.03.2022 08:15:00,2022,1,,CZ,IT,60.0
18.03.2022 08:15:00,2022,2,,CZ,IT,51.0
18.03.2022 08:15:00,2022,3,,CZ,IT,55.0
18.03.2022 08:15:00,2020,1,,CZ,IT,24.0
18.03.2022 08:15:00,2020,2,,CZ,IT,23.0
18.03.2022 08:15:00,2020,3,,CZ,IT,25.0
18.03.2022 08:15:00,2020,4,,CZ,IT,4.0
18.03.2022 08:15:00,2020,5,,CZ,IT,5.0
18.03.2022 08:15:00,2020,6,,CZ,IT,17.0
18.03.2022 08:15:00,2020,7,,CZ,IT,32.0
18.03.2022 08:15:00,2020,8,,CZ,IT,24.0
18.03.2022 08:15:00,2020,9,,CZ,IT,71.0
18.03.2022 08:15:00,2020,10,,CZ,IT,70.0
18.03.2022 08:15:00,2020,11,,CZ,IT,54.0
18.03.2022 08:15:00,2020,12,,CZ,IT,42.0
18.03.2022 08:15:00,2021,1,,CZ,IT,50.0
18.03.2022 08:15:00,2021,2,,CZ,IT,53.0
18.03.2022 08:15:00,2021,3,,CZ,IT,34.0
18.03.2022 08:15:00,2021,4,,CZ,IT,32.0
18.03.2022 08:15:00,2021,5,,CZ,IT,32.0
18.03.2022 08:15:00,2021,6,,CZ,IT,28.0
18.03.2022 08:15:00,2021,7,,CZ,IT,41.0
18.03.2022 08:15:00,2021,8,,CZ,IT,32.0
18.03.2022 08:15:00,2021,9,,CZ,IT,69.0
18.03.2022 08:15:00,2021,10,,CZ,IT,71.0
18.03.2022 08:15:00,2021,11,,CZ,IT,71.0
18.03.2022 08:15:00,2021,12,,CZ,IT,56.0
18.03.2022 08:15:00,2022,1,,CZ,BE,26.0
18.03.2022 08:15:00,2022,2,,CZ,BE,16.0
18.03.2022 08:15:00,2022,3,,CZ,BE,23.0
18.03.2022 08:15:00,2020,1,,CZ,BE,4.0
18.03.2022 08:15:00,2020,2,,CZ,BE,5.0
18.03.2022 08:15:00,2020,3,,CZ,BE,3.0
18.03.2022 08:15:00,2020,4,,CZ,BE,0.0
18.03.2022 08:15:00,2020,5,,CZ,BE,0.0
18.03.2022 08:15:00,2020,6,,CZ,BE,10.0
18.03.2022 08:15:00,2020,7,,CZ,BE,14.0
18.03.2022 08:15:00,2020,8,,CZ,BE,13.0
18.03.2022 08:15:00,2020,9,,CZ,BE,37.0
18.03.2022 08:15:00,2020,10,,CZ,BE,34.0
18.03.2022 08:15:00,2020,11,,CZ,BE,31.0
18.03.2022 08:15:00,2020,12,,CZ,BE,28.0
18.03.2022 08:15:00,2021,1,,CZ,BE,23.0
18.03.2022 08:15:00,2021,2,,CZ,BE,36.0
18.03.2022 08:15:00,2021,3,,CZ,BE,22.0
18.03.2022 08:15:00,2021,4,,CZ,BE,20.0
18.03.2022 08:15:00,2021,5,,CZ,BE,19.0
18.03.2022 08:15:00,2021,6,,CZ,BE,17.0
18.03.2022 08:15:00,2021,7,,CZ,BE,24.0
18.03.2022 08:15:00,2021,8,,CZ,BE,15.0
18.03.2022 08:15:00,2021,9,,CZ,BE,39.0
18.03.2022 08:15:00,2021,10,,CZ,BE,36.0
18.03.2022 08:15:00,2021,11,,CZ,BE,34.0
18.03.2022 08:15:00,2021,12,,CZ,BE,37.0
18.03.2022 08:15:00,2022,1,,CZ,ES,31.0
18.03.2022 08:15:00,2022,2,,CZ,ES,17.0
18.03.2022 08:15:00,2022,3,,CZ,ES,20.0
18.03.2022 08:15:00,2020,1,,CZ,ES,6.0
18.03.2022 08:15:00,2020,2,,CZ,ES,7.0
18.03.2022 08:15:00,2020,3,,CZ,ES,3.0
18.03.2022 08:15:00,2020,4,,CZ,ES,0.0
18.03.2022 08:15:00,2020,5,,CZ,ES,0.0
18.03.2022 08:15:00,2020,6,,CZ,ES,7.0
18.03.2022 08:15:00,2020,7,,CZ,ES,19.0
18.03.2022 08:15:00,2020,8,,CZ,ES,14.0
18.03.2022 08:15:00,2020,9,,CZ,ES,42.0
18.03.2022 08:15:00,2020,10,,CZ,ES,31.0
18.03.2022 08:15:00,2020,11,,CZ,ES,22.0
18.03.2022 08:15:00,2020,12,,CZ,ES,16.0
18.03.2022 08:15:00,2021,1,,CZ,ES,12.0
18.03.2022 08:15:00,2021,2,,CZ,ES,11.0
18.03.2022 08:15:00,2021,3,,CZ,ES,9.0
18.03.2022 08:15:00,2021,4,,CZ,ES,11.0
18.03.2022 08:15:00,2021,5,,CZ,ES,11.0
18.03.2022 08:15:00,2021,6,,CZ,ES,7.0
18.03.2022 08:15:00,2021,7,,CZ,ES,25.0
18.03.2022 08:15:00,2021,8,,CZ,ES,17.0
18.03.2022 08:15:00,2021,9,,CZ,ES,40.0
18.03.2022 08:15:00,2021,10,,CZ,ES,34.0
18.03.2022 08:15:00,2021,11,,CZ,ES,31.0
18.03.2022 08:15:00,2021,12,,CZ,ES,34.0
18.03.2022 08:15:00,2022,1,,CH,DE,26.0
18.03.2022 08:15:00,2022,2,,CH,DE,14.0
18.03.2022 08:15:00,2022,3,,CH,DE,12.0
18.03.2022 08:15:00,2020,1,,CH,DE,23.0
18.03.2022 08:15:00,2020,2,,CH,DE,4.0
18.03.2022 08:15:00,2020,3,,CH,DE,10.0
18.03.2022 08:15:00,2020,4,,CH,DE,2.0
18.03.2022 08:15:00,2020,5,,CH,DE,2.0
18.03.2022 08:15:00,2020,6,,CH,DE,5.0
18.03.2022 08:15:00,2020,7,,CH,DE,7.0
18.03.2022 08:15:00,2020,8,,CH,DE,6.0
18.03.2022 08:15:00,2020,9,,CH,DE,10.0
18.03.2022 08:15:00,2020,10,,CH,DE,13.0
18.03.2022 08:15:00,2020,11,,CH,DE,12.0
18.03.2022 08:15:00,2020,12,,CH,DE,26.0
18.03.2022 08:15:00,2021,1,,CH,DE,22.0
18.03.2022 08:15:00,2021,2,,CH,DE,10.0
18.03.2022 08:15:00,2021,3,,CH,DE,10.0
18.03.2022 08:15:00,2021,4,,CH,DE,21.0
18.03.2022 08:15:00,2021,5,,CH,DE,36.0
18.03.2022 08:15:00,2021,6,,CH,DE,30.0
18.03.2022 08:15:00,2021,7,,CH,DE,28.0
18.03.2022 08:15:00,2021,8,,CH,DE,18.0
18.03.2022 08:15:00,2021,9,,CH,DE,21.0
18.03.2022 08:15:00,2021,10,,CH,DE,23.0
18.03.2022 08:15:00,2021,11,,CH,DE,21.0
18.03.2022 08:15:00,2021,12,,CH,DE,33.0
18.03.2022 08:15:00,2022,1,,CH,AT,13.0
18.03.2022 08:15:00,2022,2,,CH,AT,4.0
18.03.2022 08:15:00,2022,3,,CH,AT,3.0
18.03.2022 08:15:00,2020,1,,CH,AT,6.0
18.03.2022 08:15:00,2020,2,,CH,AT,0.0
18.03.2022 08:15:00,2020,3,,CH,AT,3.0
18.03.2022 08:15:00,2020,4,,CH,AT,0.0
18.03.2022 08:15:00,2020,5,,CH,AT,0.0
18.03.2022 08:15:00,2020,6,,CH,AT,0.0
18.03.2022 08:15:00,2020,7,,CH,AT,0.0
18.03.2022 08:15:00,2020,8,,CH,AT,2.0
18.03.2022 08:15:00,2020,9,,CH,AT,4.0
18.03.2022 08:15:00,2020,10,,CH,AT,4.0
18.03.2022 08:15:00,2020,11,,CH,AT,3.0
18.03.2022 08:15:00,2020,12,,CH,AT,6.0
18.03.2022 08:15:00,2021,1,,CH,AT,7.0
18.03.2022 08:15:00,2021,2,,CH,AT,2.0
18.03.2022 08:15:00,2021,3,,CH,AT,4.0
18.03.2022 08:15:00,2021,4,,CH,AT,6.0
18.03.2022 08:15:00,2021,5,,CH,AT,9.0
18.03.2022 08:15:00,2021,6,,CH,AT,11.0
18.03.2022 08:15:00,2021,7,,CH,AT,11.0
18.03.2022 08:15:00,2021,8,,CH,AT,8.0
18.03.2022 08:15:00,2021,9,,CH,AT,6.0
18.03.2022 08:15:00,2021,10,,CH,AT,10.0
18.03.2022 08:15:00,2021,11,,CH,AT,8.0
18.03.2022 08:15:00,2021,12,,CH,AT,8.0
18.03.2022 08:15:00,2022,1,,CH,FR,19.0
18.03.2022 08:15:00,2022,2,,CH,FR,8.0
18.03.2022 08:15:00,2022,3,,CH,FR,10.0
18.03.2022 08:15:00,2020,1,,CH,FR,12.0
18.03.2022 08:15:00,2020,2,,CH,FR,3.0
18.03.2022 08:15:00,2020,3,,CH,FR,4.0
18.03.2022 08:15:00,2020,4,,CH,FR,0.0
18.03.2022 08:15:00,2020,5,,CH,FR,0.0
18.03.2022 08:15:00,2020,6,,CH,FR,4.0
18.03.2022 08:15:00,2020,7,,CH,FR,7.0
18.03.2022 08:15:00,2020,8,,CH,FR,4.0
18.03.2022 08:15:00,2020,9,,CH,FR,10.0
18.03.2022 08:15:00,2020,10,,CH,FR,14.0
18.03.2022 08:15:00,2020,11,,CH,FR,12.0
18.03.2022 08:15:00,2020,12,,CH,FR,15.0
18.03.2022 08:15:00,2021,1,,CH,FR,15.0
18.03.2022 08:15:00,2021,2,,CH,FR,9.0
18.03.2022 08:15:00,2021,3,,CH,FR,12.0
18.03.2022 08:15:00,2021,4,,CH,FR,22.0
18.03.2022 08:15:00,2021,5,,CH,FR,37.0
18.03.2022 08:15:00,2021,6,,CH,FR,27.0
18.03.2022 08:15:00,2021,7,,CH,FR,27.0
18.03.2022 08:15:00,2021,8,,CH,FR,14.0
18.03.2022 08:15:00,2021,9,,CH,FR,26.0
18.03.2022 08:15:00,2021,10,,CH,FR,20.0
18.03.2022 08:15:00,2021,11,,CH,FR,18.0
18.03.2022 08:15:00,2021,12,,CH,FR,23.0
18.03.2022 08:15:00,2022,1,,CH,NL,3.0
18.03.2022 08:15:00,2022,2,,CH,NL,0.0
18.03.2022 08:15:00,2022,3,,CH,NL,0.0
18.03.2022 08:15:00,2020,1,,CH,NL,3.0
18.03.2022 08:15:00,2020,2,,CH,NL,0.0
18.03.2022 08:15:00,2020,3,,CH,NL,0.0
18.03.2022 08:15:00,2020,4,,CH,NL,0.0
18.03.2022 08:15:00,2020,5,,CH,NL,0.0
18.03.2022 08:15:00,2020,6,,CH,NL,0.0
18.03.2022 08:15:00,2020,7,,CH,NL,0.0
18.03.2022 08:15:00,2020,8,,CH,NL,0.0
18.03.2022 08:15:00,2020,9,,CH,NL,0.0
18.03.2022 08:15:00,2020,10,,CH,NL,0.0
18.03.2022 08:15:00,2020,11,,CH,NL,2.0
18.03.2022 08:15:00,2020,12,,CH,NL,8.0
18.03.2022 08:15:00,2021,1,,CH,NL,2.0
18.03.2022 08:15:00,2021,2,,CH,NL,0.0
18.03.2022 08:15:00,2021,3,,CH,NL,0.0
18.03.2022 08:15:00,2021,4,,CH,NL,3.0
18.03.2022 08:15:00,2021,5,,CH,NL,5.0
18.03.2022 08:15:00,2021,6,,CH,NL,4.0
18.03.2022 08:15:00,2021,7,,CH,NL,7.0
18.03.2022 08:15:00,2021,8,,CH,NL,3.0
18.03.2022 08:15:00,2021,9,,CH,NL,5.0
18.03.2022 08:15:00,2021,10,,CH,NL,2.0
18.03.2022 08:15:00,2021,11,,CH,NL,4.0
18.03.2022 08:15:00,2021,12,,CH,NL,7.0
18.03.2022 08:15:00,2022,1,,CH,CZ,4.0
18.03.2022 08:15:00,2022,2,,CH,CZ,0.0
18.03.2022 08:15:00,2022,3,,CH,CZ,0.0
18.03.2022 08:15:00,2020,1,,CH,CZ,4.0
18.03.2022 08:15:00,2020,2,,CH,CZ,0.0
18.03.2022 08:15:00,2020,3,,CH,CZ,2.0
18.03.2022 08:15:00,2020,4,,CH,CZ,0.0
18.03.2022 08:15:00,2020,5,,CH,CZ,0.0
18.03.2022 08:15:00,2020,6,,CH,CZ,0.0
18.03.2022 08:15:00,2020,7,,CH,CZ,0.0
18.03.2022 08:15:00,2020,8,,CH,CZ,0.0
18.03.2022 08:15:00,2020,9,,CH,CZ,0.0
18.03.2022 08:15:00,2020,10,,CH,CZ,3.0
18.03.2022 08:15:00,2020,11,,CH,CZ,0.0
18.03.2022 08:15:00,2020,12,,CH,CZ,5.0
18.03.2022 08:15:00,2021,1,,CH,CZ,4.0
18.03.2022 08:15:00,2021,2,,CH,CZ,3.0
18.03.2022 08:15:00,2021,3,,CH,CZ,3.0
18.03.2022 08:15:00,2021,4,,CH,CZ,4.0
18.03.2022 08:15:00,2021,5,,CH,CZ,4.0
18.03.2022 08:15:00,2021,6,,CH,CZ,5.0
18.03.2022 08:15:00,2021,7,,CH,CZ,5.0
18.03.2022 08:15:00,2021,8,,CH,CZ,3.0
18.03.2022 08:15:00,2021,9,,CH,CZ,2.0
18.03.2022 08:15:00,2021,10,,CH,CZ,0.0
18.03.2022 08:15:00,2021,11,,CH,CZ,3.0
18.03.2022 08:15:00,2021,12,,CH,CZ,6.0
18.03.2022 08:15:00,2020,1,,CH,CH,0.0
18.03.2022 08:15:00,2020,2,,CH,CH,0.0
18.03.2022 08:15:00,2020,3,,CH,CH,0.0
18.03.2022 08:15:00,2020,4,,CH,CH,0.0
18.03.2022 08:15:00,2020,5,,CH,CH,0.0
18.03.2022 08:15:00,2020,6,,CH,CH,0.0
18.03.2022 08:15:00,2020,7,,CH,CH,0.0
18.03.2022 08:15:00,2020,8,,CH,CH,0.0
18.03.2022 08:15:00,2020,9,,CH,CH,2.0
18.03.2022 08:15:00,2020,10,,CH,CH,2.0
18.03.2022 08:15:00,2020,11,,CH,CH,0.0
18.03.2022 08:15:00,2020,12,,CH,CH,0.0
18.03.2022 08:15:00,2021,1,,CH,CH,0.0
18.03.2022 08:15:00,2021,2,,CH,CH,0.0
18.03.2022 08:15:00,2021,3,,CH,CH,0.0
18.03.2022 08:15:00,2021,4,,CH,CH,0.0
18.03.2022 08:15:00,2021,5,,CH,CH,2.0
18.03.2022 08:15:00,2021,6,,CH,CH,2.0
18.03.2022 08:15:00,2021,7,,CH,CH,2.0
18.03.2022 08:15:00,2021,8,,CH,CH,3.0
18.03.2022 08:15:00,2021,9,,CH,CH,3.0
18.03.2022 08:15:00,2021,10,,CH,CH,3.0
18.03.2022 08:15:00,2021,11,,CH,CH,0.0
18.03.2022 08:15:00,2021,12,,CH,CH,0.0
18.03.2022 08:15:00,2022,1,,CH,PL,11.0
18.03.2022 08:15:00,2022,2,,CH,PL,4.0
18.03.2022 08:15:00,2022,3,,CH,PL,0.0
18.03.2022 08:15:00,2020,1,,CH,PL,7.0
18.03.2022 08:15:00,2020,2,,CH,PL,2.0
18.03.2022 08:15:00,2020,3,,CH,PL,4.0
18.03.2022 08:15:00,2020,4,,CH,PL,2.0
18.03.2022 08:15:00,2020,5,,CH,PL,0.0
18.03.2022 08:15:00,2020,6,,CH,PL,0.0
18.03.2022 08:15:00,2020,7,,CH,PL,3.0
18.03.2022 08:15:00,2020,8,,CH,PL,0.0
18.03.2022 08:15:00,2020,9,,CH,PL,4.0
18.03.2022 08:15:00,2020,10,,CH,PL,5.0
18.03.2022 08:15:00,2020,11,,CH,PL,6.0
18.03.2022 08:15:00,2020,12,,CH,PL,8.0
18.03.2022 08:15:00,2021,1,,CH,PL,8.0
18.03.2022 08:15:00,2021,2,,CH,PL,4.0
18.03.2022 08:15:00,2021,3,,CH,PL,8.0
18.03.2022 08:15:00,2021,4,,CH,PL,8.0
18.03.2022 08:15:00,2021,5,,CH,PL,7.0
18.03.2022 08:15:00,2021,6,,CH,PL,8.0
18.03.2022 08:15:00,2021,7,,CH,PL,5.0
18.03.2022 08:15:00,2021,8,,CH,PL,6.0
18.03.2022 08:15:00,2021,9,,CH,PL,5.0
18.03.2022 08:15:00,2021,10,,CH,PL,9.0
18.03.2022 08:15:00,2021,11,,CH,PL,7.0
18.03.2022 08:15:00,2021,12,,CH,PL,10.0
18.03.2022 08:15:00,2022,1,,CH,IT,20.0
18.03.2022 08:15:00,2022,2,,CH,IT,13.0
18.03.2022 08:15:00,2022,3,,CH,IT,12.0
18.03.2022 08:15:00,2020,1,,CH,IT,7.0
18.03.2022 08:15:00,2020,2,,CH,IT,3.0
18.03.2022 08:15:00,2020,3,,CH,IT,4.0
18.03.2022 08:15:00,2020,4,,CH,IT,0.0
18.03.2022 08:15:00,2020,5,,CH,IT,0.0
18.03.2022 08:15:00,2020,6,,CH,IT,2.0
18.03.2022 08:15:00,2020,7,,CH,IT,4.0
18.03.2022 08:15:00,2020,8,,CH,IT,3.0
18.03.2022 08:15:00,2020,9,,CH,IT,5.0
18.03.2022 08:15:00,2020,10,,CH,IT,11.0
18.03.2022 08:15:00,2020,11,,CH,IT,7.0
18.03.2022 08:15:00,2020,12,,CH,IT,11.0
18.03.2022 08:15:00,2021,1,,CH,IT,10.0
18.03.2022 08:15:00,2021,2,,CH,IT,6.0
18.03.2022 08:15:00,2021,3,,CH,IT,5.0
18.03.2022 08:15:00,2021,4,,CH,IT,6.0
18.03.2022 08:15:00,2021,5,,CH,IT,13.0
18.03.2022 08:15:00,2021,6,,CH,IT,11.0
18.03.2022 08:15:00,2021,7,,CH,IT,15.0
18.03.2022 08:15:00,2021,8,,CH,IT,7.0
18.03.2022 08:15:00,2021,9,,CH,IT,15.0
18.03.2022 08:15:00,2021,10,,CH,IT,21.0
18.03.2022 08:15:00,2021,11,,CH,IT,20.0
18.03.2022 08:15:00,2021,12,,CH,IT,18.0
18.03.2022 08:15:00,2022,1,,CH,BE,5.0
18.03.2022 08:15:00,2022,2,,CH,BE,0.0
18.03.2022 08:15:00,2022,3,,CH,BE,0.0
18.03.2022 08:15:00,2020,1,,CH,BE,4.0
18.03.2022 08:15:00,2020,2,,CH,BE,0.0
18.03.2022 08:15:00,2020,3,,CH,BE,0.0
18.03.2022 08:15:00,2020,4,,CH,BE,0.0
18.03.2022 08:15:00,2020,5,,CH,BE,0.0
18.03.2022 08:15:00,2020,6,,CH,BE,0.0
18.03.2022 08:15:00,2020,7,,CH,BE,0.0
18.03.2022 08:15:00,2020,8,,CH,BE,0.0
18.03.2022 08:15:00,2020,9,,CH,BE,2.0
18.03.2022 08:15:00,2020,10,,CH,BE,3.0
18.03.2022 08:15:00,2020,11,,CH,BE,3.0
18.03.2022 08:15:00,2020,12,,CH,BE,8.0
18.03.2022 08:15:00,2021,1,,CH,BE,4.0
18.03.2022 08:15:00,2021,2,,CH,BE,3.0
18.03.2022 08:15:00,2021,3,,CH,BE,4.0
18.03.2022 08:15:00,2021,4,,CH,BE,4.0
18.03.2022 08:15:00,2021,5,,CH,BE,7.0
18.03.2022 08:15:00,2021,6,,CH,BE,5.0
18.03.2022 08:15:00,2021,7,,CH,BE,6.0
18.03.2022 08:15:00,2021,8,,CH,BE,3.0
18.03.2022 08:15:00,2021,9,,CH,BE,4.0
18.03.2022 08:15:00,2021,10,,CH,BE,5.0
18.03.2022 08:15:00,2021,11,,CH,BE,5.0
18.03.2022 08:15:00,2021,12,,CH,BE,8.0
18.03.2022 08:15:00,2022,1,,CH,ES,5.0
18.03.2022 08:15:00,2022,2,,CH,ES,0.0
18.03.2022 08:15:00,2022,3,,CH,ES,0.0
18.03.2022 08:15:00,2020,1,,CH,ES,3.0
18.03.2022 08:15:00,2020,2,,CH,ES,0.0
18.03.2022 08:15:00,2020,3,,CH,ES,0.0
18.03.2022 08:15:00,2020,4,,CH,ES,0.0
18.03.2022 08:15:00,2020,5,,CH,ES,0.0
18.03.2022 08:15:00,2020,6,,CH,ES,0.0
18.03.2022 08:15:00,2020,7,,CH,ES,0.0
18.03.2022 08:15:00,2020,8,,CH,ES,2.0
18.03.2022 08:15:00,2020,9,,CH,ES,6.0
18.03.2022 08:15:00,2020,10,,CH,ES,6.0
18.03.2022 08:15:00,2020,11,,CH,ES,3.0
18.03.2022 08:15:00,2020,12,,CH,ES,6.0
18.03.2022 08:15:00,2021,1,,CH,ES,3.0
18.03.2022 08:15:00,2021,2,,CH,ES,0.0
18.03.2022 08:15:00,2021,3,,CH,ES,0.0
18.03.2022 08:15:00,2021,4,,CH,ES,2.0
18.03.2022 08:15:00,2021,5,,CH,ES,3.0
18.03.2022 08:15:00,2021,6,,CH,ES,3.0
18.03.2022 08:15:00,2021,7,,CH,ES,6.0
18.03.2022 08:15:00,2021,8,,CH,ES,5.0
18.03.2022 08:15:00,2021,9,,CH,ES,7.0
18.03.2022 08:15:00,2021,10,,CH,ES,8.0
18.03.2022 08:15:00,2021,11,,CH,ES,5.0
18.03.2022 08:15:00,2021,12,,CH,ES,7.0
18.03.2022 08:15:00,2022,1,,PL,DE,66.0
18.03.2022 08:15:00,2022,2,,PL,DE,79.0
18.03.2022 08:15:00,2022,3,,PL,DE,86.0
18.03.2022 08:15:00,2020,1,,PL,DE,32.0
18.03.2022 08:15:00,2020,2,,PL,DE,41.0
18.03.2022 08:15:00,2020,3,,PL,DE,44.0
18.03.2022 08:15:00,2020,4,,PL,DE,18.0
18.03.2022 08:15:00,2020,5,,PL,DE,26.0
18.03.2022 08:15:00,2020,6,,PL,DE,51.0
18.03.2022 08:15:00,2020,7,,PL,DE,76.0
18.03.2022 08:15:00,2020,8,,PL,DE,74.0
18.03.2022 08:15:00,2020,9,,PL,DE,67.0
18.03.2022 08:15:00,2020,10,,PL,DE,75.0
18.03.2022 08:15:00,2020,11,,PL,DE,82.0
18.03.2022 08:15:00,2020,12,,PL,DE,66.0
18.03.2022 08:15:00,2021,1,,PL,DE,60.0
18.03.2022 08:15:00,2021,2,,PL,DE,76.0
18.03.2022 08:15:00,2021,3,,PL,DE,75.0
18.03.2022 08:15:00,2021,4,,PL,DE,74.0
18.03.2022 08:15:00,2021,5,,PL,DE,72.0
18.03.2022 08:15:00,2021,6,,PL,DE,78.0
18.03.2022 08:15:00,2021,7,,PL,DE,83.0
18.03.2022 08:15:00,2021,8,,PL,DE,67.0
18.03.2022 08:15:00,2021,9,,PL,DE,83.0
18.03.2022 08:15:00,2021,10,,PL,DE,83.0
18.03.2022 08:15:00,2021,11,,PL,DE,84.0
18.03.2022 08:15:00,2021,12,,PL,DE,77.0
18.03.2022 08:15:00,2022,1,,PL,AT,44.0
18.03.2022 08:15:00,2022,2,,PL,AT,45.0
18.03.2022 08:15:00,2022,3,,PL,AT,67.0
18.03.2022 08:15:00,2020,1,,PL,AT,11.0
18.03.2022 08:15:00,2020,2,,PL,AT,16.0
18.03.2022 08:15:00,2020,3,,PL,AT,23.0
18.03.2022 08:15:00,2020,4,,PL,AT,5.0
18.03.2022 08:15:00,2020,5,,PL,AT,8.0
18.03.2022 08:15:00,2020,6,,PL,AT,13.0
18.03.2022 08:15:00,2020,7,,PL,AT,42.0
18.03.2022 08:15:00,2020,8,,PL,AT,43.0
18.03.2022 08:15:00,2020,9,,PL,AT,53.0
18.03.2022 08:15:00,2020,10,,PL,AT,33.0
18.03.2022 08:15:00,2020,11,,PL,AT,49.0
18.03.2022 08:15:00,2020,12,,PL,AT,39.0
18.03.2022 08:15:00,2021,1,,PL,AT,30.0
18.03.2022 08:15:00,2021,2,,PL,AT,46.0
18.03.2022 08:15:00,2021,3,,PL,AT,49.0
18.03.2022 08:15:00,2021,4,,PL,AT,40.0
18.03.2022 08:15:00,2021,5,,PL,AT,39.0
